No.Manifiesto,GrupoCliente,CodCliente,NomCliente,FechDocumento,DocTotal,NumLinea,ItemCode,Dscription,Cantidad,Precio,Subtotal,SubTotal09,Peso,Ciudad,TipoCliente
40359944,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/5/2021,23.61,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,12.3,1.61,19.803,19.803,12.3,GUAYAQUIL,TPP
40359944,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/5/2021,23.61,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,0.5,2.55,1.275,1.275,0.5,GUAYAQUIL,TPP
40360072,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,10/5/2021,1.8,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40360064,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,10/5/2021,4.14,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.5,1.61,2.415,2.415,1.5,GUAYAQUIL,TPP
40360064,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,10/5/2021,4.14,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,0.5,2.55,1.275,1.275,0.5,GUAYAQUIL,TPP
40360063,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,10/5/2021,9.34,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.8,1.61,4.508,4.508,2.8,GUAYAQUIL,TPP
40360063,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,10/5/2021,9.34,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.5,2.55,3.825,3.825,1.5,GUAYAQUIL,TPP
40360361,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/5/2021,21.46,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1.3,1.61,2.093,2.093,1.3,GUAYAQUIL,TPP
40360361,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/5/2021,21.46,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,10.6,1.61,17.066,17.066,10.6,GUAYAQUIL,TPP
40360312,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/5/2021,42.97,0,0201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,12.9,2.55,32.895,32.895,12.9,GUAYAQUIL,TPP
40360312,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/5/2021,42.97,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40360312,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,11/5/2021,42.97,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1.3,1.61,2.093,2.093,1.3,GUAYAQUIL,TPP
40360663,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,16.59,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.5,1.61,5.635,5.635,3.5,GUAYAQUIL,TPP
40360663,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,16.59,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2.9,2.55,7.395,7.395,2.9,GUAYAQUIL,TPP
40360663,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,16.59,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1.1,1.61,1.771,1.771,1.1,GUAYAQUIL,TPP
40360679,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,0.91,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,0.5,1.61,0.805,0.805,0.5,GUAYAQUIL,TPP
40360666,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,13.53,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,4,1.61,6.44,6.44,4,GUAYAQUIL,TPP
40360666,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,13.53,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.5,1.61,5.635,5.635,3.5,GUAYAQUIL,TPP
40360667,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,20.74,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,4.5,1.61,7.245,7.245,4.5,GUAYAQUIL,TPP
40360667,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,20.74,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,7,1.61,11.27,11.27,7,GUAYAQUIL,TPP
40360665,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,15.33,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,8.5,1.61,13.685,13.685,8.5,GUAYAQUIL,TPP
40360664,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,1.8,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40360678,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,9.02,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3,1.61,4.83,4.83,3,GUAYAQUIL,TPP
40360678,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,12/5/2021,9.02,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2,1.61,3.22,3.22,2,GUAYAQUIL,TPP
40360929,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,46.21,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,22.3,1.61,35.903,35.903,22.3,GUAYAQUIL,TPP
40360929,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,46.21,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2.1,2.55,5.355,5.355,2.1,GUAYAQUIL,TPP
40360956,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,3.61,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2,1.61,3.22,3.22,2,GUAYAQUIL,TPP
40360914,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,12.44,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.6,1.61,2.576,2.576,1.6,GUAYAQUIL,TPP
40360914,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,12.44,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,5.3,1.61,8.533,8.533,5.3,GUAYAQUIL,TPP
40360936,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,100.91,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,44,1.61,70.84,70.84,44,GUAYAQUIL,TPP
40360936,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,100.91,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2.5,2.55,6.375,6.375,2.5,GUAYAQUIL,TPP
40360936,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,100.91,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,8,1.61,12.88,12.88,8,GUAYAQUIL,TPP
40360913,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,6.32,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.5,1.61,2.415,2.415,1.5,GUAYAQUIL,TPP
40360913,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,6.32,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2,1.61,3.22,3.22,2,GUAYAQUIL,TPP
40360955,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,2.16,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.2,1.61,1.932,1.932,1.2,GUAYAQUIL,TPP
40360977,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,5.41,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3,1.61,4.83,4.83,3,GUAYAQUIL,TPP
40360978,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,5.77,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.2,1.61,3.542,3.542,2.2,GUAYAQUIL,TPP
40360978,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,5.77,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40360954,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,13/5/2021,0.91,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,0.5,1.61,0.805,0.805,0.5,GUAYAQUIL,TPP
40361372,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,14/5/2021,12.26,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,6.8,1.61,10.948,10.948,6.8,GUAYAQUIL,TPP
40361297,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,14/5/2021,73.9,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,35.6,1.61,57.316,57.316,35.6,GUAYAQUIL,TPP
40361297,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,14/5/2021,73.9,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.5,2.55,3.825,3.825,1.5,GUAYAQUIL,TPP
40361297,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,14/5/2021,73.9,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,3,1.61,4.83,4.83,3,GUAYAQUIL,TPP
40361371,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,14/5/2021,3.79,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40361525,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,15/5/2021,63.81,2,0201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,7.2,2.55,18.36,18.36,7.2,GUAYAQUIL,TPP
40361525,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,15/5/2021,63.81,3,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.7,2.55,4.335,4.335,1.7,GUAYAQUIL,TPP
40361525,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,15/5/2021,63.81,0,0201460008,Fármacos caducados o fuera de especificaciones,8.2,2.55,20.91,20.91,8.2,GUAYAQUIL,TPP
40361525,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,15/5/2021,63.81,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,8.3,1.61,13.363,13.363,8.3,GUAYAQUIL,TPP
40361526,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,15/5/2021,50.79,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2,2.55,5.1,5.1,2,GUAYAQUIL,TPP
40361526,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,15/5/2021,50.79,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,11,1.61,17.71,17.71,11,GUAYAQUIL,TPP
40361526,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,15/5/2021,50.79,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,14,1.61,22.54,22.54,14,GUAYAQUIL,TPP
40361584,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,16/5/2021,24.17,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,6.6,1.61,10.626,10.626,6.6,GUAYAQUIL,TPP
40361584,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,16/5/2021,24.17,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,6.8,1.61,10.948,10.948,6.8,GUAYAQUIL,TPP
40361730,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/5/2021,4.87,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.8,1.61,2.898,2.898,1.8,GUAYAQUIL,TPP
40361730,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/5/2021,4.87,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,0.9,1.61,1.449,1.449,0.9,GUAYAQUIL,TPP
40361720,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/5/2021,10.43,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40361720,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/5/2021,10.43,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2.2,2.55,5.61,5.61,2.2,GUAYAQUIL,TPP
40361720,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/5/2021,10.43,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,0.2,1.61,0.322,0.322,0.2,GUAYAQUIL,TPP
40361719,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/5/2021,11.36,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.7,2.55,4.335,4.335,1.7,GUAYAQUIL,TPP
40361719,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,17/5/2021,11.36,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.6,1.61,5.796,5.796,3.6,GUAYAQUIL,TPP
40361952,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/5/2021,56.49,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40361952,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/5/2021,56.49,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,28.9,1.61,46.529,46.529,28.9,GUAYAQUIL,TPP
40361952,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/5/2021,56.49,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,0.9,2.55,2.295,2.295,0.9,GUAYAQUIL,TPP
40361951,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/5/2021,51.63,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,15.2,1.61,24.472,24.472,15.2,GUAYAQUIL,TPP
40361951,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/5/2021,51.63,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.5,1.61,4.025,4.025,2.5,GUAYAQUIL,TPP
40361951,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,18/5/2021,51.63,0,0201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,6.9,2.55,17.595,17.595,6.9,GUAYAQUIL,TPP
40362280,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/5/2021,34.08,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,14.8,1.61,23.828,23.828,14.8,GUAYAQUIL,TPP
40362280,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/5/2021,34.08,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,4.1,1.61,6.601,6.601,4.1,GUAYAQUIL,TPP
40362295,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/5/2021,20.55,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,11.4,1.61,18.354,18.354,11.4,GUAYAQUIL,TPP
40362283,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/5/2021,6.32,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.5,1.61,5.635,5.635,3.5,GUAYAQUIL,TPP
40362296,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/5/2021,7.21,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.4,1.61,3.864,3.864,2.4,GUAYAQUIL,TPP
40362296,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/5/2021,7.21,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1.6,1.61,2.576,2.576,1.6,GUAYAQUIL,TPP
40362281,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/5/2021,36.96,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,19.3,1.61,31.073,31.073,19.3,GUAYAQUIL,TPP
40362281,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/5/2021,36.96,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1.2,1.61,1.932,1.932,1.2,GUAYAQUIL,TPP
40362282,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/5/2021,6.85,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.8,1.61,6.118,6.118,3.8,GUAYAQUIL,TPP
40362265,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,19/5/2021,21.28,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,11.8,1.61,18.998,18.998,11.8,GUAYAQUIL,TPP
40362541,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,20/5/2021,75.68,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,26.9,1.61,43.309,43.309,26.9,GUAYAQUIL,TPP
40362541,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,20/5/2021,75.68,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,7.3,2.55,18.615,18.615,7.3,GUAYAQUIL,TPP
40362541,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,20/5/2021,75.68,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,3.5,1.61,5.635,5.635,3.5,GUAYAQUIL,TPP
40384335,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/8/2021,77.64,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,9.6,1.61,15.456,15.456,9.6,GUAYAQUIL,TPP
40384335,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/8/2021,77.64,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,13.1,2.55,33.405,33.405,13.1,GUAYAQUIL,TPP
40384335,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/8/2021,77.64,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,12.7,1.61,20.447,20.447,12.7,GUAYAQUIL,TPP
40384334,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/8/2021,179.95,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,31.5,2.55,80.325,80.325,31.5,GUAYAQUIL,TPP
40384334,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/8/2021,179.95,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,4.8,1.61,7.728,7.728,4.8,GUAYAQUIL,TPP
40384334,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/8/2021,179.95,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,45.1,1.61,72.611,72.611,45.1,GUAYAQUIL,TPP
40389355,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,24/8/2021,178.68,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,16.6,2.55,42.33,42.33,16.6,GUAYAQUIL,TPP
40389355,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,24/8/2021,178.68,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,48.6,1.61,78.246,78.246,48.6,GUAYAQUIL,TPP
40389355,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,24/8/2021,178.68,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,24.2,1.61,38.962,38.962,24.2,GUAYAQUIL,TPP
40389356,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,24/8/2021,70.47,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,14.5,2.55,36.975,36.975,14.5,GUAYAQUIL,TPP
40389356,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,24/8/2021,70.47,1,0201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,3.1,2.55,7.905,7.905,3.1,GUAYAQUIL,TPP
40389356,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,24/8/2021,70.47,2,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,11.2,1.61,18.032,18.032,11.2,GUAYAQUIL,TPP
40389096,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,25/8/2021,9.37,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,5.2,1.61,8.372,8.372,5.2,GUAYAQUIL,TPP
40389492,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,26/8/2021,17.67,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,7.3,1.61,11.753,11.753,7.3,GUAYAQUIL,TPP
40389492,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,26/8/2021,17.67,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.5,1.61,4.025,4.025,2.5,GUAYAQUIL,TPP
40389425,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,26/8/2021,17.14,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,9.5,1.61,15.295,15.295,9.5,GUAYAQUIL,TPP
40389868,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,27/8/2021,26.73,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2.1,2.55,5.355,5.355,2.1,GUAYAQUIL,TPP
40389868,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,27/8/2021,26.73,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,6.1,1.61,9.821,9.821,6.1,GUAYAQUIL,TPP
40389868,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,27/8/2021,26.73,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,5.4,1.61,8.694,8.694,5.4,GUAYAQUIL,TPP
40389869,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,27/8/2021,39.33,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,3.1,2.55,7.905,7.905,3.1,GUAYAQUIL,TPP
40389869,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,27/8/2021,39.33,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,11.5,1.61,18.515,18.515,11.5,GUAYAQUIL,TPP
40389869,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,27/8/2021,39.33,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,5.4,1.61,8.694,8.694,5.4,GUAYAQUIL,TPP
40390151,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,28/8/2021,24.89,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,5.6,1.61,9.016,9.016,5.6,GUAYAQUIL,TPP
40390151,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,28/8/2021,24.89,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,8.2,1.61,13.202,13.202,8.2,GUAYAQUIL,TPP
40390249,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,29/8/2021,10.61,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.5,2.55,3.825,3.825,1.5,GUAYAQUIL,TPP
40390249,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,29/8/2021,10.61,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.5,1.61,5.635,5.635,3.5,GUAYAQUIL,TPP
40390250,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,29/8/2021,32.97,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,8.2,2.55,20.91,20.91,8.2,GUAYAQUIL,TPP
40390250,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,29/8/2021,32.97,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,5.3,1.61,8.533,8.533,5.3,GUAYAQUIL,TPP
40390346,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/8/2021,28.25,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,0.8,2.55,2.04,2.04,0.8,GUAYAQUIL,TPP
40390346,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/8/2021,28.25,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,6.2,1.61,9.982,9.982,6.2,GUAYAQUIL,TPP
40390346,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/8/2021,28.25,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,8.2,1.61,13.202,13.202,8.2,GUAYAQUIL,TPP
40390347,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/8/2021,14.32,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2.3,2.55,5.865,5.865,2.3,GUAYAQUIL,TPP
40390347,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/8/2021,14.32,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,4.3,1.61,6.923,6.923,4.3,GUAYAQUIL,TPP
40390734,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,31/8/2021,6.18,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,0.9,2.55,2.295,2.295,0.9,GUAYAQUIL,TPP
